ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-113.981-115.502;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-113.981-115.502;ça y est c'est fini;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-1136.805-1141.725;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-1136.805-1141.725;quatre vingt neuf vingt ans la vie est est fofolle hein on fait trois nouvel an;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-1153.513-1154.813;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-1153.513-1154.813;pas mal ouais;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-1159.960-1160.920;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-1159.960-1160.920;avec du thé;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-1179.193-1179.465;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-1179.193-1179.465;ouais;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-1188.017-1190.127;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-1188.017-1190.127;ah ouais ça va être bien ça;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-12.006-13.654;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-12.006-13.654;bonjour;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-1211.347-1211.798;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-1211.347-1211.798;voilà;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-1215.544-1219.318;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-1215.544-1219.318;nan c'est parce qu'il est très bon et dès qu'il est bon j'ai tendance à;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-1248.361-1249.352;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-1248.361-1249.352;ouais ouais ouais bah ouais;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-1255.205-1260.62;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-1255.205-1260.62;en même temps je vais te dire si vraiment te avais envie de vin je vais te dire ça change pas grand chose que moi je bois pas énormément ou quoi hein;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-1266.839-1267.806;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-1266.839-1267.806;regarde;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-1269.892-1272.637;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-1269.892-1272.637;voilà j'avoue regarde moi jamais;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-1295.097-1297.171;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-1295.097-1297.171;faudra pas qu'on loupe notre séance de cinéma du coup euh;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-131.276-133.419;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-131.276-133.419;te as bien fait ça fait du bien un peu;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-1339.367-1340.292;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-1339.367-1340.292;c'est en noir et blanc déjà;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-136.591-138.08;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-136.591-138.08;ah non pas du tout pourquoi;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-138.47-138.863;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-138.47-138.863;on en aurait eu;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-1438.829-1439.13;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-1438.829-1439.13;nan;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-1483.083-1483.832;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-1483.083-1483.832;au moins elle lit des livres;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-1509.914-1510.317;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-1509.914-1510.317;hm;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-1544.208-1545.182;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-1544.208-1545.182;oh la la;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-1575.983-1577.358;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-1575.983-1577.358;il est trop bien celui-là;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-1632.818-1638.991;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-1632.818-1638.991;et en plus vu que te sais il est il est assez efféminé pis fin tu mettais pas des p pantalons un peu moulants ou;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-1648.02-1648.788;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-1648.02-1648.788;hm;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-1671.056-1671.82;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-1671.056-1671.82;non mais arrête de;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-1688.099-1688.954;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-1688.099-1688.954;ouais putain déjà;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-170.518-172.411;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-170.518-172.411;ouais j'étais en fait je me suis endormie cash;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-1708.64-1709.002;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-1708.64-1709.002;il est quelle heure là;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-173.087-175.936;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-173.087-175.936;ah ouais ouais si ouais ça fait du bien un peu;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-1745.262-1747.618;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-1745.262-1747.618;bah on fait on s'est clairement on s'était dit toutes les deux;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-1765.194-1765.735;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-1765.194-1765.735;mouais;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-1770.487-1773.65;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-1770.487-1773.65;nan mais sérieux euh en fait on peut juste;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-1804.075-1804.491;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-1804.075-1804.491;comment;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-1805.834-1810.715;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-1805.834-1810.715;euh mardi je sais pas du tout peut-être euh je sais pas euh cinq heure et demie quelque chose comme ça;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-1838.397-1839.858;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-1838.397-1839.858;sinon on n'a qu'à se faire un thème nous aussi euh;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-1850.233-1851.394;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-1850.233-1851.394;ouais d'accord;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-1897.876-1900.089;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-1897.876-1900.089;putain j'aurais bien fini un peu la la petite bouteille là;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-1914.936-1916.832;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-1914.936-1916.832;c'était un petit coup rapidos mais;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-1935.983-1939.117;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-1935.983-1939.117;bah hm bisous poulette;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-1940.612-1943.331;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-1940.612-1943.331;euh ton homme arrive bientôt te façon;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-1944.273-1945.183;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-1944.273-1945.183;bon;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-198.876-199.282;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-198.876-199.282;ouais;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-227.053-232.537;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-227.053-232.537;c'est comme un rapport de stage mais c'est plus toutes les questions que tu peux te poser par rapport à ce qui s'est passé;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-234.424-236.055;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-234.424-236.055;bah parce que c'est de l'étonnement;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-242.228-251.637;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-242.228-251.637;enfin voilà et je pensais qu'il allait me dire ah ça va pas et tout pis en fait je lui ai juste demandé de me corriger un peu la structure et tout pis en fait euh presque rien à corri enfin;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-252.147-253.214;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-252.147-253.214;donc c'est cool;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-253.214-253.675;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-253.214-253.675;ça fait plaisir;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-254.057-256.303;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-254.057-256.303;ouais pis c'est rare quand il dit des choses comme ça;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-257.167-261.132;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-257.167-261.132;ah ouais il est jamais très démonstratif sur euh quand tu montres un truc;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-291.182-292.404;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-291.182-292.404;l'eristoff black;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-306.952-307.475;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-306.952-307.475;ouais;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-313.189-313.708;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-313.189-313.708;de quoi;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-315.526-317.658;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-315.526-317.658;euh oui je leur ai dit euh c'est pas le jour de l'an;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-324.076-328.202;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-324.076-328.202;oui oui bah euh le ce qu'on fait bah euh lui hein dans tous les cas il est avec ses potes;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-328.843-329.712;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-328.843-329.712;voila;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-344.59-349.004;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-344.59-349.004;mais du coup bah ouais au pire on serait seulement entre nanas y a elle fait rien euh;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-355.422-366.847;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-355.422-366.847;nan y a moyen nan y a moyen peut-être qu'on aille euh qu'on qu'on enfin si tu trouves rien et que tu veux qu'on se retrouve euh envie de faire un truc avec moi euh chez cake chez avec euh tout ça euh;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-379.596-384.688;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-379.596-384.688;mais nan mais c'est des di c'est leur nom de famille voilà ils s'appellent krish mar kak tur turello enfin bon;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-385.045-386.402;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-385.045-386.402;far euh farias fin c'est tout;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-392.952-394.197;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-392.952-394.197;ils se connaissent depuis le collège;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-397.084-398.971;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-397.084-398.971;c'est;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-398.971-400.474;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-398.971-400.474;ah oui c'est vrai;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-404.661-409.401;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-404.661-409.401;mais nan mais je reprends toutes tes mille photos en inde hein et;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-412.973-416.275;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-412.973-416.275;en fait son nom de famille c'est mais son surnom c'était;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-443.196-444.117;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-443.196-444.117;ah oui oui;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-445.889-449.44;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-445.889-449.44;ouais moi aussi il m'a dit qu'il m'en parlerai mais nan mais il l'a pas encore;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-459.313-460.784;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-459.313-460.784;c'est vrai il fait il fait soif un peu;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-508.227-509.705;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-508.227-509.705;le mien il est vraiment pourri;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-517.893-519.441;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-517.893-519.441;alors tu bois pas mais tu pètes deux verres;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-531.18-531.535;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-531.18-531.535;je sais pas;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-538.867-542.675;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-538.867-542.675;oui euh ça m'intéresse mais pas spécialement un bon un un pratique;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-545.206-548.198;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-545.206-548.198;nan un truc pratique tu vois euh te sais avec les bras qui se lèvent et tout;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-560.997-563.012;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-560.997-563.012;non mais le mien il est un peu relou là te sais;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-565.027-567.17;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-565.027-567.17;il est pas beau il est cassé et puis;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-569.711-572.038;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-569.711-572.038;ouais mais c'est vrai que ouais ça doit être un truc comme ça ouais;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-584.233-584.957;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-584.233-584.957;mouais;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-589.417-589.995;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-589.417-589.995;ouais;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-607.814-608.382;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-607.814-608.382;la totale;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-614.497-615.013;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-614.497-615.013;ouais;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-616.922-620.277;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-616.922-620.277;en plus on le disait sur le ton de la blague mais c'est mais c'est vrai ah ça c'était obligé;;0
ALB-CLAPI_aperitif_rupture_ALB-CLAPI_aperitif_rupture-641.722-642.874;ALB-CLAPI_aperitif_rupture;ALB-CLAPI_aperitif_rupture-641.722-642.874;hm;;0
