Agoniste-20130928-izd_fr-sb-191;Agoniste-20130928-izd;fr-sb-191;la france a une vue magnifique sur tout le reste du monde;;0
Agoniste-20130928-izd_fr-sb-192;Agoniste-20130928-izd;fr-sb-192;au seuil de cette demeure je vais jusqu'à sentir de la considération;;0
Agoniste-20130928-izd_fr-sb-193;Agoniste-20130928-izd;fr-sb-193;il y a de pauvres arabes de pauvres nègres de pauvres blancs;;0
Agoniste-20130928-izd_fr-sb-194;Agoniste-20130928-izd;fr-sb-194;épais et poisseux le liquide n'avait pas d'odeur particulière;;0
Agoniste-20130928-izd_fr-sb-195;Agoniste-20130928-izd;fr-sb-195;émilie une jeune fille rencontrée la veille ouvrit une conversation vocale;;0
Agoniste-20130928-ndz_fr-sb-645;Agoniste-20130928-ndz;fr-sb-645;il en est qui empoisonnent ils travaillent aux matières périssables;;0
Agoniste-20130928-ndz_fr-sb-646;Agoniste-20130928-ndz;fr-sb-646;il est possible que sous le microscope les infusoires fassent de même;;0
Agoniste-20130928-ndz_fr-sb-647;Agoniste-20130928-ndz;fr-sb-647;vous verrez tous les orients--le proche le grand l'extrême;;0
Agoniste-20130928-ndz_fr-sb-648;Agoniste-20130928-ndz;fr-sb-648;c'est à croire qu'ils ont fait le chemin à pied depuis le village natal;;0
Agoniste-20130928-ndz_fr-sb-649;Agoniste-20130928-ndz;fr-sb-649;leur regard est sans éclat et leur maintien timide;;0
Agoniste-20130928-ndz_fr-sb-650;Agoniste-20130928-ndz;fr-sb-650;les uns sont de la fête les autres n'en sont pas;;0
Agoniste-20130928-ndz_fr-sb-651;Agoniste-20130928-ndz;fr-sb-651;mais l'œuvre de pierre et marie curie est continue;;0
Agoniste-20130928-ndz_fr-sb-652;Agoniste-20130928-ndz;fr-sb-652;banquier à san francisco il mène une mission économique en chine;;0
Agoniste-20130928-ndz_fr-sb-653;Agoniste-20130928-ndz;fr-sb-653;vous êtes illustre monsieur dans tous les ports;;0
Agoniste-20130928-ndz_fr-sb-654;Agoniste-20130928-ndz;fr-sb-654;cependant peu d'étrangers n'ont davantage entendu parler de vous;;0
Agoniste-20130928-pzq_fr-sb-839;Agoniste-20130928-pzq;fr-sb-839;mais ce n'était guère le moment d'engager une conversation bien nette;;0
Agoniste-20130928-pzq_fr-sb-840;Agoniste-20130928-pzq;fr-sb-840;il avait résisté à l'isolation et s'était dévoilé en tentant d'alerter sa civilisation;;0
Agoniste-20130928-pzq_fr-sb-841;Agoniste-20130928-pzq;fr-sb-841;pendant un moment cette cavité circulaire sembla parfaitement noire;;0
Agoniste-20130928-pzq_fr-sb-842;Agoniste-20130928-pzq;fr-sb-842;le premier écho des glières ne fut pas celui des explosions;;0
Agoniste-20130928-pzq_fr-sb-843;Agoniste-20130928-pzq;fr-sb-843;on rencontre des ouvriers parmi les dockers ce sont justement des ouvriers sans travail;;0
Agoniste-20130928-pzq_fr-sb-844;Agoniste-20130928-pzq;fr-sb-844;le matin de l'arrivée elias resta longtemps devant les écrans de contrôles;;0
Agoniste-20130928-pzq_fr-sb-845;Agoniste-20130928-pzq;fr-sb-845;dans un miroir la parole se révèle comme essentiellement dépourvue de sens;;0
Agoniste-20130928-pzq_fr-sb-846;Agoniste-20130928-pzq;fr-sb-846;c'est là où tous les hommes de l'intérieur des navires viennent entendre de la musique;;0
Agoniste-20130928-pzq_fr-sb-847;Agoniste-20130928-pzq;fr-sb-847;ledit commandant tourna les talons immédiatement et se mit à courir;;0
Agoniste-20130928-pzq_fr-sb-848;Agoniste-20130928-pzq;fr-sb-848;c'est un fragment de charbon cristallisé pas autre chose;;0
Agoniste-20130928-qyu_fr-sb-655;Agoniste-20130928-qyu;fr-sb-655;la devise de la république est liberté égalité fraternité;;0
Agoniste-20130928-qyu_fr-sb-656;Agoniste-20130928-qyu;fr-sb-656;il dit que dans son idée c'est la ville merveilleuse;;0
Agoniste-20130928-qyu_fr-sb-657;Agoniste-20130928-qyu;fr-sb-657;vous avez même droit à deux ou trois jours de villégiature;;0
Agoniste-20130928-qyu_fr-sb-658;Agoniste-20130928-qyu;fr-sb-658;sa prorogation au-delà de douze jours ne peut être autorisée que par le parlement;;0
Agoniste-20130928-qyu_fr-sb-659;Agoniste-20130928-qyu;fr-sb-659;le carton vert désignerait ceux qui embarquent le carton noir ceux qui débarquent;;0
Agoniste-20130928-qyu_fr-sb-660;Agoniste-20130928-qyu;fr-sb-660;une minute plus tard il avait le contact de cette jolie brune;;0
Agoniste-20130928-qyu_fr-sb-661;Agoniste-20130928-qyu;fr-sb-661;l'homme s'agitait la bête retenait son souffle préparait ses griffes;;0
Agoniste-20130928-qyu_fr-sb-662;Agoniste-20130928-qyu;fr-sb-662;à la libération le général de gaulle appelle jean monnet au redressement du pays;;0
Agoniste-20130928-qyu_fr-sb-663;Agoniste-20130928-qyu;fr-sb-663;elle doit à tout prix être complétée par la révolution sociale;;0
Agoniste-20130928-qyu_fr-sb-664;Agoniste-20130928-qyu;fr-sb-664;toutes les plus hautes figures spirituelles de l'humanité ont dit non à césar;;0
Agoniste-20130928-rva_fr-sb-792;Agoniste-20130928-rva;fr-sb-792;à force de tanguer de rouler peut-être ne peuvent-ils plus s'en passer;;0
Agoniste-20130928-rva_fr-sb-793;Agoniste-20130928-rva;fr-sb-793;alfred dreyfus est condamné à la déportation à vie;;0
Agoniste-20130928-rva_fr-sb-794;Agoniste-20130928-rva;fr-sb-794;un opérateur de cinéma s'acharnait à prendre la scène;;0
Agoniste-20130928-rva_fr-sb-795;Agoniste-20130928-rva;fr-sb-795;après deux heures et demie de descente ils atteignent le village qu'alertent les chiens;;0
Agoniste-20130928-rva_fr-sb-796;Agoniste-20130928-rva;fr-sb-796;à la rigueur une semaine entière ne fera pas scandale;;0
Agoniste-20130928-rva_fr-sb-797;Agoniste-20130928-rva;fr-sb-797;le but du premier est d'arriver le but du deuxième est de repartir;;0
Agoniste-20130928-rva_fr-sb-798;Agoniste-20130928-rva;fr-sb-798;ce ne sont pas les peaux de bique qui manqueront cet hiver;;0
Agoniste-20130928-rva_fr-sb-799;Agoniste-20130928-rva;fr-sb-799;le conseil constitutionnel se renouvelle par tiers tous les trois ans;;0
Agoniste-20130928-rva_fr-sb-800;Agoniste-20130928-rva;fr-sb-800;ils auraient déjà pu repartir seulement on les voulait jusqu'à madagascar;;0
Agoniste-20130928-rva_fr-sb-801;Agoniste-20130928-rva;fr-sb-801;j'aurais pu me renseigner je pense même que je l'aurais dû;;0
Agoniste-20130928-vio_fr-sb-704;Agoniste-20130928-vio;fr-sb-704;les membres du parlement et le gouvernement ont le droit d'amendement;;0
Agoniste-20130928-vio_fr-sb-705;Agoniste-20130928-vio;fr-sb-705;les prétendants ne manquent pas je vous l'assure;;0
Agoniste-20130928-vio_fr-sb-706;Agoniste-20130928-vio;fr-sb-706;il y a six ans maintenant que le cataclysme s'est abattu sur nous;;0
Agoniste-20130928-vio_fr-sb-707;Agoniste-20130928-vio;fr-sb-707;chacun des parents peut mettre en œuvre ce droit;;0
Agoniste-20130928-vio_fr-sb-708;Agoniste-20130928-vio;fr-sb-708;et tous les trois dans notre cas ne font qu'une même et sale volaille;;0
Agoniste-20130928-vio_fr-sb-709;Agoniste-20130928-vio;fr-sb-709;ils ont été jusqu'à s'attaquer au grand corps de la terre;;0
Agoniste-20130928-vio_fr-sb-710;Agoniste-20130928-vio;fr-sb-710;au pays qui l'a vu naître tous les hommes doivent être bouchers;;0
Agoniste-20130928-vio_fr-sb-711;Agoniste-20130928-vio;fr-sb-711;assistée de deux escadrilles de chasseurs et de bombardiers;;0
Agoniste-20130928-vio_fr-sb-712;Agoniste-20130928-vio;fr-sb-712;je hais la littérature les chuchotements et la parole;;0
Agoniste-20130928-vio_fr-sb-713;Agoniste-20130928-vio;fr-sb-713;l'ignorance des français sur les choses de la mer est considérable;;0
Alliage-20151109-cyf_fr-sb-10;Alliage-20151109-cyf;fr-sb-10;il prit mon geste pour une moquerie à l'égard de la municipalité;;0
Alliage-20151109-cyf_fr-sb-11;Alliage-20151109-cyf;fr-sb-11;alors quand tout semble perdu un homme se dresse;;0
Alliage-20151109-cyf_fr-sb-12;Alliage-20151109-cyf;fr-sb-12;j'ai déjà décrit l'aspect de cette masse colossale enfouie dans le sol;;0
Alliage-20151109-cyf_fr-sb-13;Alliage-20151109-cyf;fr-sb-13;aussi malgré des yeux clairs et un tympan bien tendu sont-ils tous sourds et aveugles;;0
Alliage-20151109-cyf_fr-sb-14;Alliage-20151109-cyf;fr-sb-14;je ne veux pas de rapport elias je veux des explications;;0
Alliage-20151109-cyf_fr-sb-15;Alliage-20151109-cyf;fr-sb-15;là où l'eau était toujours plus accessible que les banques de données;;0
Alliage-20151109-cyf_fr-sb-16;Alliage-20151109-cyf;fr-sb-16;voilà vingt ans marseille fêta le deux mille cinq centième anniversaire de sa fondation;;0
Alliage-20151109-cyf_fr-sb-17;Alliage-20151109-cyf;fr-sb-17;il emmena un homme et une femme une cuisse et un bras;;0
Alliage-20151109-cyf_fr-sb-18;Alliage-20151109-cyf;fr-sb-18;c'est une voix qui s'élève au-dessus des intérêts particuliers;;0
Alliage-20151109-cyf_fr-sb-19;Alliage-20151109-cyf;fr-sb-19;à peine avait-il commencé sa harangue qu'un spectacle imprévu le figea dans ses attitudes;;0
Alliage-20151109-dqh_fr-sb-798;Alliage-20151109-dqh;fr-sb-798;ce ne sont pas les peaux de bique qui manqueront cet hiver;;0
Alliage-20151109-dqh_fr-sb-799;Alliage-20151109-dqh;fr-sb-799;le conseil constitutionnel se renouvelle par tiers tous les trois ans;;0
Alliage-20151109-dqh_fr-sb-800;Alliage-20151109-dqh;fr-sb-800;ils auraient déjà pu repartir seulement on les voulait jusqu'à madagascar;;0
Alliage-20151109-dqh_fr-sb-801;Alliage-20151109-dqh;fr-sb-801;j'aurais pu me renseigner je pense même que je l'aurais dû;;0
Alliage-20151109-dqh_fr-sb-802;Alliage-20151109-dqh;fr-sb-802;peut-être la transformation avait-elle échouée parce qu'il était hautement inadaptable;;0
Alliage-20151109-dqh_fr-sb-803;Alliage-20151109-dqh;fr-sb-803;l'état de siège est décrété en conseil des ministres;;0
Alliage-20151109-dqh_fr-sb-804;Alliage-20151109-dqh;fr-sb-804;le deuxième était tout noir avec un haut château dominant son avant;;0
Alliage-20151109-dqh_fr-sb-805;Alliage-20151109-dqh;fr-sb-805;la révolution nationale dans son essence ne souffre aucun compromis;;0
Alliage-20151109-dqh_fr-sb-806;Alliage-20151109-dqh;fr-sb-806;je ne vois pas quel autre spectacle serait plus magnifique;;0
Alliage-20151109-dqh_fr-sb-807;Alliage-20151109-dqh;fr-sb-807;si j'avais été un homme sérieux je me serais rendu à la chambre de commerce;;0
Alliage-20151109-ewg_fr-sb-28;Alliage-20151109-ewg;fr-sb-28;on ouvrit le ventre de l'autre il s'en échappa douze boîtes en fer-blanc;;0
Alliage-20151109-ewg_fr-sb-29;Alliage-20151109-ewg;fr-sb-29;les articles des journaux avaient préparé les esprits à admettre cette idée;;0
Alliage-20151109-ewg_fr-sb-30;Alliage-20151109-ewg;fr-sb-30;les documents défilèrent au rythme des instructions neurales du commissaire;;0
Alliage-20151109-ewg_fr-sb-31;Alliage-20151109-ewg;fr-sb-31;échanger des pensées était bien plus reposant que d'utiliser son larynx;;0
Alliage-20151109-ewg_fr-sb-32;Alliage-20151109-ewg;fr-sb-32;tu verras les pays où ils ont apporté le chemin de fer;;0
Alliage-20151109-ewg_fr-sb-33;Alliage-20151109-ewg;fr-sb-33;les pas du professeur derrière lui le rassuraient;;0
Alliage-20151109-ewg_fr-sb-34;Alliage-20151109-ewg;fr-sb-34;il prit le professeur par le bras et le mena à ses quartiers;;0
Alliage-20151109-ewg_fr-sb-35;Alliage-20151109-ewg;fr-sb-35;alors commencera pour lui le cycle de l'émigrant du levant;;0
Alliage-20151109-ewg_fr-sb-36;Alliage-20151109-ewg;fr-sb-36;nous annonçâmes notre malheur par des signaux de détresse;;0
Alliage-20151109-ewg_fr-sb-37;Alliage-20151109-ewg;fr-sb-37;mais cette hospitalité est toujours des plus élémentaires;;0
Alliage-20151109-imx_fr-sb-830;Alliage-20151109-imx;fr-sb-830;et elias marchait dans une direction bien précise;;0
Alliage-20151109-imx_fr-sb-831;Alliage-20151109-imx;fr-sb-831;le mariage n'opère aucun changement du nom des époux;;0
Alliage-20151109-imx_fr-sb-832;Alliage-20151109-imx;fr-sb-832;la borne d'identification clignota et signala un échec de la procédure;;0
Alliage-20151109-imx_fr-sb-833;Alliage-20151109-imx;fr-sb-833;le gros des unités allemandes est appelé en normandie;;0
Alliage-20151109-imx_fr-sb-834;Alliage-20151109-imx;fr-sb-834;les hommes soigneux réparent leurs habits ingrats;;0
Alliage-20151109-imx_fr-sb-835;Alliage-20151109-imx;fr-sb-835;il n'en est pas de pareilles dans tout le reste de la france;;0
Alliage-20151109-imx_fr-sb-836;Alliage-20151109-imx;fr-sb-836;tout cela c'est grâce à vous grâce à votre talent grâce à votre créativité;;0
Alliage-20151109-imx_fr-sb-837;Alliage-20151109-imx;fr-sb-837;nouvelle attaque des gardes de nouveau repoussée;;0
Alliage-20151109-imx_fr-sb-838;Alliage-20151109-imx;fr-sb-838;on voit que les uns et les autres sortent de chez le bon faiseur;;0
Alliage-20151109-imx_fr-sb-839;Alliage-20151109-imx;fr-sb-839;mais ce n'était guère le moment d'engager une conversation bien nette;;0
Alliage-20151109-kny_fr-sb-34;Alliage-20151109-kny;fr-sb-34;il prit le professeur par le bras et le mena à ses quartiers;;0
Alliage-20151109-kny_fr-sb-35;Alliage-20151109-kny;fr-sb-35;alors commencera pour lui le cycle de l'émigrant du levant;;0
Alliage-20151109-kny_fr-sb-36;Alliage-20151109-kny;fr-sb-36;nous annonçâmes notre malheur par des signaux de détresse;;0
Alliage-20151109-kny_fr-sb-37;Alliage-20151109-kny;fr-sb-37;mais cette hospitalité est toujours des plus élémentaires;;0
Alliage-20151109-kny_fr-sb-38;Alliage-20151109-kny;fr-sb-38;tes succès étaient si grands que de ton vivant les longues figures t'ont dédaigné;;0
Alliage-20151109-kny_fr-sb-39;Alliage-20151109-kny;fr-sb-39;voici du blé qui arrive droit du centre de la france;;0
Alliage-20151109-kny_fr-sb-40;Alliage-20151109-kny;fr-sb-40;c'est le plus beau champ pour grandes manœuvres policières;;0
Alliage-20151109-kny_fr-sb-41;Alliage-20151109-kny;fr-sb-41;tu verras des arbres alignés à l'infini ainsi que les soldats d'une armée immense;;0
Alliage-20151109-kny_fr-sb-42;Alliage-20151109-kny;fr-sb-42;tous ceux qui ont voyagé aux pays de la drogue l'ont entendu nommer;;0
Alliage-20151109-kny_fr-sb-43;Alliage-20151109-kny;fr-sb-43;ils vont jusqu'à minuit et n'en savent pas davantage;;0
Alliage-20151109-lcn_fr-sb-490;Alliage-20151109-lcn;fr-sb-490;enfin il y a la révolution écologique qui s'engage;;0
Alliage-20151109-lcn_fr-sb-491;Alliage-20151109-lcn;fr-sb-491;je ne suis pas responsable de ce problème un point c'est tout;;0
Alliage-20151109-lcn_fr-sb-492;Alliage-20151109-lcn;fr-sb-492;il n'y avait rien à faire strictement rien à faire;;0
Alliage-20151109-lcn_fr-sb-493;Alliage-20151109-lcn;fr-sb-493;leur vie courante est justement ce qui fait l'extraordinaire des autres vies;;0
Alliage-20151109-lcn_fr-sb-494;Alliage-20151109-lcn;fr-sb-494;il a eu son accident la veille du départ et on m'a débauché;;0
Alliage-20151109-lcn_fr-sb-495;Alliage-20151109-lcn;fr-sb-495;il était à soixante millions de kilomètres dans l'espace;;0
Alliage-20151109-lcn_fr-sb-496;Alliage-20151109-lcn;fr-sb-496;le monde était dans une sécurité et une tranquillité parfaites;;0
Alliage-20151109-lcn_fr-sb-497;Alliage-20151109-lcn;fr-sb-497;il vérifia sa perfusion elle n'injectait plus rien;;0
Alliage-20151109-lcn_fr-sb-498;Alliage-20151109-lcn;fr-sb-498;une image floue et mouvante se formait et se déformait dans son esprit;;0
Alliage-20151109-lcn_fr-sb-499;Alliage-20151109-lcn;fr-sb-499;son esprit s'engourdissait éprouvait des difficultés à dissimuler la colère;;0
Alliage-20151109-rxi_fr-sb-488;Alliage-20151109-rxi;fr-sb-488;il en est de même qui s'aventurent jusqu'à la bordure du trottoir;;0
Alliage-20151109-rxi_fr-sb-489;Alliage-20151109-rxi;fr-sb-489;c'est un port l'un des plus beaux du bord des eaux;;0
Alliage-20151109-rxi_fr-sb-490;Alliage-20151109-rxi;fr-sb-490;enfin il y a la révolution écologique qui s'engage;;0
Alliage-20151109-rxi_fr-sb-491;Alliage-20151109-rxi;fr-sb-491;je ne suis pas responsable de ce problème un point c'est tout;;0
Alliage-20151109-rxi_fr-sb-492;Alliage-20151109-rxi;fr-sb-492;il n'y avait rien à faire strictement rien à faire;;0
Alliage-20151109-rxi_fr-sb-493;Alliage-20151109-rxi;fr-sb-493;leur vie courante est justement ce qui fait l'extraordinaire des autres vies;;0
Alliage-20151109-rxi_fr-sb-494;Alliage-20151109-rxi;fr-sb-494;il a eu son accident la veille du départ et on m'a débauché;;0
Alliage-20151109-rxi_fr-sb-495;Alliage-20151109-rxi;fr-sb-495;il était à soixante millions de kilomètres dans l'espace;;0
Alliage-20151109-rxi_fr-sb-496;Alliage-20151109-rxi;fr-sb-496;le monde était dans une sécurité et une tranquillité parfaites;;0
Alliage-20151109-rxi_fr-sb-497;Alliage-20151109-rxi;fr-sb-497;il vérifia sa perfusion elle n'injectait plus rien;;0
AmbreSERRES-20170218-ftl_fr-sb-415;AmbreSERRES-20170218-ftl;fr-sb-415;quand tout cela fut occupé il arriva encore deux mille sept cents arméniens;;0
AmbreSERRES-20170218-ftl_fr-sb-416;AmbreSERRES-20170218-ftl;fr-sb-416;obéissant au cycle jour/nuit classique les lumières des couloirs s'étaient tamisées;;0
AmbreSERRES-20170218-ftl_fr-sb-417;AmbreSERRES-20170218-ftl;fr-sb-417;le panthéon qui t'accueille ce soir donne raison à l'auteur de la dame aux camélias;;0
AmbreSERRES-20170218-ftl_fr-sb-418;AmbreSERRES-20170218-ftl;fr-sb-418;colonisé le peuple québécois l'est donc politiquement;;0
AmbreSERRES-20170218-ftl_fr-sb-419;AmbreSERRES-20170218-ftl;fr-sb-419;le président de la république négocie et ratifie les traités;;0
AmbreSERRES-20170218-ftl_fr-sb-420;AmbreSERRES-20170218-ftl;fr-sb-420;elles s'inscrivent dans cette tradition de réfection progressive permanente;;0
AmbreSERRES-20170218-ftl_fr-sb-421;AmbreSERRES-20170218-ftl;fr-sb-421;non mon frère lui dis-je nous mourrons ensemble quand les forces m'abandonneront;;0
AmbreSERRES-20170218-ftl_fr-sb-422;AmbreSERRES-20170218-ftl;fr-sb-422;je vis un gamin emmener la brouette de provisions;;0
AmbreSERRES-20170218-ftl_fr-sb-423;AmbreSERRES-20170218-ftl;fr-sb-423;elle statue dans un délai d'un mois à bulletins secrets sur la destitution;;0
AmbreSERRES-20170218-ftl_fr-sb-424;AmbreSERRES-20170218-ftl;fr-sb-424;c'est le marché offert par la france aux vendeurs du vaste monde;;0
AmbreSERRES-20170218-gtg_fr-sb-427;AmbreSERRES-20170218-gtg;fr-sb-427;le président de l'assemblée nationale est élu pour la durée de la législature;;0
AmbreSERRES-20170218-gtg_fr-sb-428;AmbreSERRES-20170218-gtg;fr-sb-428;il s'essuya sur son pantalon et extirpa une œillère d'analyse de sa poche;;0
AmbreSERRES-20170218-gtg_fr-sb-429;AmbreSERRES-20170218-gtg;fr-sb-429;elle disputera comme les autres la timbale de fer-blanc attachée à la fontaine;;0
AmbreSERRES-20170218-gtg_fr-sb-430;AmbreSERRES-20170218-gtg;fr-sb-430;cependant l'objet était un peu trop gros pour que cette idée pût me rassurer;;0
AmbreSERRES-20170218-gtg_fr-sb-431;AmbreSERRES-20170218-gtg;fr-sb-431;le bon usage a été le guide permanent de la réflexion;;0
AmbreSERRES-20170218-gtg_fr-sb-432;AmbreSERRES-20170218-gtg;fr-sb-432;pour l'atteindre il lui faut d'abord venir à bout de sa pauvreté;;0
AmbreSERRES-20170218-gtg_fr-sb-433;AmbreSERRES-20170218-gtg;fr-sb-433;à ce même endroit j'ai sorti mon soufflet et j'ai saupoudré ses vêtements;;0
AmbreSERRES-20170218-gtg_fr-sb-434;AmbreSERRES-20170218-gtg;fr-sb-434;aux trois tables de marbre il n'y a plus de place;;0
AmbreSERRES-20170218-gtg_fr-sb-435;AmbreSERRES-20170218-gtg;fr-sb-435;son intelligence sa docilité son ardeur au travail étaient incomparables;;0
AmbreSERRES-20170218-gtg_fr-sb-436;AmbreSERRES-20170218-gtg;fr-sb-436;la fille voulait lui faire croire qu'elle agissait de son propre chef;;0
AmbreSERRES-20170218-iik_fr-sb-349;AmbreSERRES-20170218-iik;fr-sb-349;je lui conseillerais toutefois d'ouvrir aussi son parapluie;;0
AmbreSERRES-20170218-iik_fr-sb-350;AmbreSERRES-20170218-iik;fr-sb-350;les colonialistes ne lâcheront pas si facilement un tel morceau de choix;;0
AmbreSERRES-20170218-iik_fr-sb-351;AmbreSERRES-20170218-iik;fr-sb-351;il reçut les instructions par transmission neurale;;0
AmbreSERRES-20170218-iik_fr-sb-352;AmbreSERRES-20170218-iik;fr-sb-352;lors du référendum vous avez exprimé vos doutes vos inquiétudes vos attentes;;0
