c857777e2d77-de_c857777e2d77;c857777e2d77-de;c857777e2d77;Lassen Sie mich durch, ich bin Arzt!;;0
c858815b8b6e-de_c858815b8b6e;c858815b8b6e-de;c858815b8b6e;Ascorbinsäure, also Vitamin C, wird häufig als Konservierungsmittel eingesetzt.;;0
c8597cc1c2e5-de_c8597cc1c2e5;c8597cc1c2e5-de;c8597cc1c2e5;Hier sieht man das Schlauchboot der Greenpeace-Aktivisten, das nur einen fünf PS Außenbordmotor hat.;;0
c859d16f4664-de_c859d16f4664;c859d16f4664-de;c859d16f4664;Was läuft heute Abend im Fernsehen?;;0
c859de6b5ec6-de_c859de6b5ec6;c859de6b5ec6-de;c859de6b5ec6;Ich aber nicht!;;0
c85a94326d8a-de_c85a94326d8a;c85a94326d8a-de;c85a94326d8a;Und nun ist uns unser Skandinavien-Korrespondent zugeschaltet.;;0
c85ce87167fb-de_c85ce87167fb;c85ce87167fb-de;c85ce87167fb;Wo hast du es her?;;0
c85d86e0acf2-de_c85d86e0acf2;c85d86e0acf2-de;c85d86e0acf2;Die Anwohner fühlen sich allein gelassen.;;0
c85e3c33b5ef-de_c85e3c33b5ef;c85e3c33b5ef-de;c85e3c33b5ef;Was ist gerade los in der Welt?;;0
c85f3a3fbe2a-de_c85f3a3fbe2a;c85f3a3fbe2a-de;c85f3a3fbe2a;Sorry, aber so eine Steilvorlage muss man einfach nutzen.;;0
c85fd5e34f4e-de_c85fd5e34f4e;c85fd5e34f4e-de;c85fd5e34f4e;Onkel Dagobert grüßt seinen Neffen, der in dem harmlos anmutenden Inserat stand.;;0
c860a5ddb02c-de_c860a5ddb02c;c860a5ddb02c-de;c860a5ddb02c;Die Freigabe wurde noch nicht erteilt.;;0
c8616f6c1464-de_c8616f6c1464;c8616f6c1464-de;c8616f6c1464;Ich baue eine Machtübernahmemaschine, antwortete ich unverzüglich.;;0
c862e83b18ba-de_c862e83b18ba;c862e83b18ba-de;c862e83b18ba;Konstantinopel war die Hauptstadt des Byzantinischen Reichs.;;0
c862f300b6ec-de_c862f300b6ec;c862f300b6ec-de;c862f300b6ec;Auch das reale Helligkeitsspektrum ist nicht kontinuierlich, weil Licht nur gequantelt auftritt.;;0
c86352b65fea-de_c86352b65fea;c86352b65fea-de;c86352b65fea;Die Drehmomentkurve einer Drehstrom-Asynchronmaschine sieht aus wie ein Fleischerhaken.;;0
c865164b3210-de_c865164b3210;c865164b3210-de;c865164b3210;Es quietscht fürchterlich.;;0
c8652cbbed3b-de_c8652cbbed3b;c8652cbbed3b-de;c8652cbbed3b;Es wird pauschal ein Preis pro Kilometer berechnet.;;0
c8652ee143a3-de_c8652ee143a3;c8652ee143a3-de;c8652ee143a3;Wo zum Kuckuck steckt Valerie?;;0
c8656cd27ce4-de_c8656cd27ce4;c8656cd27ce4-de;c8656cd27ce4;Soll das alles sein?;;0
c8659a42c910-de_c8659a42c910;c8659a42c910-de;c8659a42c910;Lautstark bewarb er das Extrablatt auf dem Marktplatz.;;0
c865c2e90c49-de_c865c2e90c49;c865c2e90c49-de;c865c2e90c49;Erzählen Sie auch anderen von Common Voice!;;0
c86628d98449-de_c86628d98449;c86628d98449-de;c86628d98449;Hast du Christine gesehen?;;0
c8665dc8c39f-de_c8665dc8c39f;c8665dc8c39f-de;c8665dc8c39f;Ich versuche ja nicht zu fliehen.;;0
c867421912b3-de_c867421912b3;c867421912b3-de;c867421912b3;Musstest du unbedingt die miefenden Socken auf die Heizung legen?;;0
c8677beaa343-de_c8677beaa343;c8677beaa343-de;c8677beaa343;Hat dein Schwiegervater nicht so ein antikes Teleskop auf dem Dachboden?;;0
c867f8e5ed07-de_c867f8e5ed07;c867f8e5ed07-de;c867f8e5ed07;Lou konnte sich gar nicht wieder einkriegen.;;0
c8688ad8f33a-de_c8688ad8f33a;c8688ad8f33a-de;c8688ad8f33a;Tja, die durchzechten Nächte fordern halt ihren Tribut.;;0
c868beecb3eb-de_c868beecb3eb;c868beecb3eb-de;c868beecb3eb;Bei der Preisverleihung kam es zum Eklat.;;0
c868d7ea563e-de_c868d7ea563e;c868d7ea563e-de;c868d7ea563e;Man sollte den Länderfinanzausgleich durch einen Bundesliga-Soli ersetzen.;;0
c8695fe33447-de_c8695fe33447;c8695fe33447-de;c8695fe33447;Ein ausführlicher Blogpost beschreibt die neu hinzugekommenen Funktionen.;;0
c869873ea6c6-de_c869873ea6c6;c869873ea6c6-de;c869873ea6c6;Wenn du sie nie auflädst, wird deine SIM-Karte irgendwann deaktiviert.;;0
c86a68ad9470-de_c86a68ad9470;c86a68ad9470-de;c86a68ad9470;Es sieht voll unheimlich aus, wenn du den Augapfel so weit drehst.;;0
c86a6dfb9073-de_c86a6dfb9073;c86a6dfb9073-de;c86a6dfb9073;Darum kümmere ich mich später.;;0
c86b114ad2b7-de_c86b114ad2b7;c86b114ad2b7-de;c86b114ad2b7;In der Schule drehen wir gerade einen Film zum Thema Zivilcourage.;;0
c86b92ef8872-de_c86b92ef8872;c86b92ef8872-de;c86b92ef8872;Wann musst du wieder nach Erfurt fahren?;;0
c86be99b181c-de_c86be99b181c;c86be99b181c-de;c86be99b181c;In der Nähe der Arktis gerieten sie in einen Strudel.;;0
c86c607b1e13-de_c86c607b1e13;c86c607b1e13-de;c86c607b1e13;Das neue Anti-Terror-Gesetz ist doch nur eine weitere Beschneidung unserer Grundrechte.;;0
c86c9749567f-de_c86c9749567f;c86c9749567f-de;c86c9749567f;Hast du mein Hörgerät?;;0
c86ca3f13083-de_c86ca3f13083;c86ca3f13083-de;c86ca3f13083;Die Friseurin kam mit einem Pinsel zu Hilfe.;;0
c86d0e344ca9-de_c86d0e344ca9;c86d0e344ca9-de;c86d0e344ca9;Zum Schluss werden die Brötchen mit Hagelzucker bestreut.;;0
c86d3ddc045b-de_c86d3ddc045b;c86d3ddc045b-de;c86d3ddc045b;Ja, welches Forum meine ich wohl?;;0
c86d3de84cbd-de_c86d3de84cbd;c86d3de84cbd-de;c86d3de84cbd;Es ist mit Eis und Glätte zu rechnen, fahren Sie daher besonders vorsichtig.;;0
c86f302a9e4d-de_c86f302a9e4d;c86f302a9e4d-de;c86f302a9e4d;Eine Heuschreckenplage machte die gesamte Ernte zunichte.;;0
c86f715b6752-de_c86f715b6752;c86f715b6752-de;c86f715b6752;Von mir aus spricht nichts dagegen.;;0
c8705149f974-de_c8705149f974;c8705149f974-de;c8705149f974;Wiebke befestigt die Leine am Halsband und geht mit ihrem Hund vor die Tür.;;0
c870822210a5-de_c870822210a5;c870822210a5-de;c870822210a5;Kannst du dir schon alleine die Schuhe zubinden?;;0
c870ffbddbb4-de_c870ffbddbb4;c870ffbddbb4-de;c870ffbddbb4;Viele der alten Gebäude existieren noch heute.;;0
c8713ff083f0-de_c8713ff083f0;c8713ff083f0-de;c8713ff083f0;Die Fertigstellung des Milliardenprojektes verschiebt sich offenbar noch weiter.;;0
c87242bf52df-de_c87242bf52df;c87242bf52df-de;c87242bf52df;Arne hat sich im Ton vergriffen.;;0
c8730ec4a143-de_c8730ec4a143;c8730ec4a143-de;c8730ec4a143;Keine Ahnung.;;0
c873a694da96-de_c873a694da96;c873a694da96-de;c873a694da96;Das Ding ist völlig zerknittert.;;0
c8742d725bed-de_c8742d725bed;c8742d725bed-de;c8742d725bed;Die Elbe mündet in die Nordsee.;;0
c87643b3c923-de_c87643b3c923;c87643b3c923-de;c87643b3c923;Dadurch, dass die Schrauben regelmäßig bewegt werden, rotten sie nicht fest.;;0
c877a1c86cd6-de_c877a1c86cd6;c877a1c86cd6-de;c877a1c86cd6;Die Hauptstadt von Taiwan ist Taipeh.;;0
c877a637b676-de_c877a637b676;c877a637b676-de;c877a637b676;Mein Seilzug ist gerissen.;;0
c877d4b50616-de_c877d4b50616;c877d4b50616-de;c877d4b50616;Das ist schon eine ziemlich dreiste Masche.;;0
c877e04c3d42-de_c877e04c3d42;c877e04c3d42-de;c877e04c3d42;Niemand wird gezwungen.;;0
c87810e298e9-de_c87810e298e9;c87810e298e9-de;c87810e298e9;Die Sahne muss so lange geschlagen werden, bis sie steif ist.;;0
c878cb5b7150-de_c878cb5b7150;c878cb5b7150-de;c878cb5b7150;Wenn man schnell fährt, ist man von Emden nach Landshut nicht lange unterwegs;;0
c87967d7d464-de_c87967d7d464;c87967d7d464-de;c87967d7d464;Die paar Groschen kannst du behalten.;;0
c87a260f0ee5-de_c87a260f0ee5;c87a260f0ee5-de;c87a260f0ee5;Geht ihr Heiligabend in die Kirche?;;0
c87aef3ad29c-de_c87aef3ad29c;c87aef3ad29c-de;c87aef3ad29c;Dir sind deine Sachen verrutscht.;;0
c87b268db906-de_c87b268db906;c87b268db906-de;c87b268db906;Die Winkelhalbierende unterteilt das Winkelfeld in zwei deckungsgleiche Teile.;;0
c87ba51a0c5c-de_c87ba51a0c5c;c87ba51a0c5c-de;c87ba51a0c5c;Industrieroboter arbeiten flink und ausgesprochen präzise.;;0
c87bb7cb40f4-de_c87bb7cb40f4;c87bb7cb40f4-de;c87bb7cb40f4;El Aaiún ist die Hauptstadt der Westsahara.;;0
c87bf496d401-de_c87bf496d401;c87bf496d401-de;c87bf496d401;Die zwölf- und vierzehnjährigen Kinder jedoch sprechen akzentfrei deutsch.;;0
c87c147575ca-de_c87c147575ca;c87c147575ca-de;c87c147575ca;Die Variablen können beliebig vertauscht werden.;;0
c87c1602d04d-de_c87c1602d04d;c87c1602d04d-de;c87c1602d04d;Mein Waffeleisen produziert Waffeln in Herzchenform.;;0
c87ca428c6c7-de_c87ca428c6c7;c87ca428c6c7-de;c87ca428c6c7;De jure gibt es ein Verbot, das aber de facto nicht umgesetzt wird.;;0
c87ca4c706c3-de_c87ca4c706c3;c87ca4c706c3-de;c87ca4c706c3;Erkunde die Kammer nach weiteren Hinweisen.;;0
c87d3585d9c5-de_c87d3585d9c5;c87d3585d9c5-de;c87d3585d9c5;Wenn du schon unbedingt den Helden spielen musst, bring wenigstens keine deiner Mitmenschen in Gefahr.;;0
c87d57cef3ce-de_c87d57cef3ce;c87d57cef3ce-de;c87d57cef3ce;Sie hat doch nur wieder irgendwas im Internet gelesen.;;0
c87d91c45def-de_c87d91c45def;c87d91c45def-de;c87d91c45def;Das Reißverschlussverfahren wird immer noch nicht von allen Autofahrern verstanden.;;0
c87e4317de63-de_c87e4317de63;c87e4317de63-de;c87e4317de63;Aber Lothar hatte den Finger schon am Abzug.;;0
c87e710de3cd-de_c87e710de3cd;c87e710de3cd-de;c87e710de3cd;Es ist jedoch kein bundesweiter Feiertag.;;0
c87e9f0b6335-de_c87e9f0b6335;c87e9f0b6335-de;c87e9f0b6335;Jeder hat es gedacht, aber keiner traute sich, es zu verbalisieren.;;0
c87ec770e94b-de_c87ec770e94b;c87ec770e94b-de;c87ec770e94b;Alles, was er diktierte, musste die Sekretärin später in den Computer eingeben.;;0
c87f00169b3f-de_c87f00169b3f;c87f00169b3f-de;c87f00169b3f;Es ist wie mit der Schere zwischen arm und reich.;;0
c87f50af7715-de_c87f50af7715;c87f50af7715-de;c87f50af7715;Suche Zugverbindungen nach Hamburg.;;0
c87f6d458512-de_c87f6d458512;c87f6d458512-de;c87f6d458512;Zunächst sollten wir das Fell nach Flöhen und anderen Parasiten absuchen.;;0
c87fde9eceb9-de_c87fde9eceb9;c87fde9eceb9-de;c87fde9eceb9;Stattdessen wird es hauptsächlich für Kommerz und lustige Katzenvideos genutzt.;;0
c88030d96dbc-de_c88030d96dbc;c88030d96dbc-de;c88030d96dbc;Christine hat ein viel größeres Planschbecken, erzählt Marie.;;0
c882c75e1d74-de_c882c75e1d74;c882c75e1d74-de;c882c75e1d74;Das muss sich doch automatisieren lassen.;;0
c883164cd379-de_c883164cd379;c883164cd379-de;c883164cd379;Ihr müsst drei Disziplinen im Bereich Leichtathletik absolvieren.;;0
